Block,Box,MenEx,DGRP,Weight,No. Flies,MenRep1,MenRep2,MenRep3,Average
37,130,3,491,3.14,4,8.132,7.988,,8.06
37,130,3,491,3.21,4,8.855,9.089,,8.972
37,130,3,491,3.22,4,8.501,8.326,,8.4135
37,130,3,491,3.28,4,8.952,8.645,,8.7985
37,130,3,491,3.29,4,9.232,9.09,,9.161
37,130,3,491,3.31,4,8.776,8.666,,8.721
37,130,3,491,3.31,4,8.519,8.615,,8.567
37,130,3,491,3.33,4,9.205,9.216,,9.2105
37,130,3,491,3.34,4,NA,9.043,,9.043
37,130,3,491,3.41,4,7.958,7.701,,7.8295
37,130,76,491,2.69,4,5.325,4.798,,5.0615
37,130,76,491,3.01,4,5.724,5.689,,5.7065
37,130,76,491,3.07,4,4.979,4.775,,4.877
37,130,76,491,3.15,4,5.38,5.113,,5.2465
37,130,76,491,3.17,4,5.033,4.975,,5.004
37,130,76,491,3.18,4,5.795,5.553,,5.674
37,130,76,491,3.19,4,5.662,5.569,,5.6155
37,130,76,491,3.24,4,5.715,5.619,,5.667
37,130,76,491,3.33,4,6.208,5.906,,6.057
37,130,76,491,3.42,4,6.409,6.328,,6.3685
37,130,86,491,3.3,4,5.475,5.808,,5.6415
37,130,86,491,3.33,4,5.506,5.39,,5.448
37,130,86,491,3.33,4,5.552,5.458,,5.505
37,130,86,491,3.36,4,5.592,5.497,,5.5445
37,130,86,491,3.37,4,5.664,5.323,,5.4935
37,130,86,491,3.39,4,5.642,5.408,,5.525
37,130,86,491,3.43,4,5.332,5.256,,5.294
37,130,86,491,3.48,4,5.57,5.126,,5.348
37,130,86,491,3.5,4,5.715,5.637,,5.676
37,130,86,491,3.52,4,5.552,5.423,,5.4875
37,130,3,908,3.01,4,11.345,10.46,,10.9025
37,130,3,908,3.18,4,11.61,10.895,,11.2525
37,130,3,908,3.24,4,12.156,12.337,,12.2465
37,130,3,908,3.26,4,11.975,12.056,,12.0155
37,130,3,908,3.27,4,11.965,11.417,,11.691
37,130,3,908,3.29,4,11.712,11.416,,11.564
37,130,3,908,3.33,4,10.917,10.902,,10.9095
37,130,3,908,3.34,4,13.035,12.027,,12.531
37,130,3,908,3.49,4,12.592,12.637,,12.6145
37,130,3,908,3.52,4,12.016,11.963,,11.9895
37,130,76,908,3.13,4,7.93,7.31,,7.62
37,130,76,908,3.2,4,9.76,9.392,,9.576
37,130,76,908,3.24,4,7.667,7.707,,7.687
37,130,76,908,3.28,4,8.581,7.977,,8.279
37,130,76,908,3.3,4,8.038,7.992,,8.015
37,130,76,908,3.31,4,8.971,8.326,,8.6485
37,130,76,908,3.34,4,9.604,9.423,,9.5135
37,130,76,908,3.38,4,9.274,9.055,,9.1645
37,130,76,908,3.47,4,9.896,9.846,,9.871
37,130,76,908,3.54,4,9.516,8.515,,9.0155
37,130,86,908,3.17,4,7.612,6.971,,7.2915
37,130,86,908,3.3,4,7.382,7.349,,7.3655
37,130,86,908,3.31,4,8.085,8.1,,8.0925
37,130,86,908,3.32,4,8.797,8.511,,8.654
37,130,86,908,3.33,4,8.584,8.461,,8.5225
37,130,86,908,3.33,4,8.361,8.106,,8.2335
37,130,86,908,3.39,4,8.699,7.723,,8.211
37,130,86,908,3.41,4,7.937,7.959,,7.948
37,130,86,908,3.43,4,7.793,7.519,,7.656
37,130,86,908,3.49,4,8.288,8.419,,8.3535
38,131,3,83,3.21,4,9.322,9.624,,9.473
38,131,3,83,3.23,4,9.099,9.021,,9.06
38,131,3,83,3.31,4,10.542,10.463,,10.5025
38,131,3,83,3.31,4,9.623,9.666,,9.6445
38,131,3,83,3.38,4,9.474,9.991,,9.7325
38,131,3,83,3.39,4,10.628,10.244,,10.436
38,131,3,83,3.4,4,9.787,9.52,,9.6535
38,131,3,83,3.41,4,8.692,8.603,,8.6475
38,131,3,83,3.41,4,9.834,10.052,,9.943
38,131,3,83,3.59,4,10.432,10.782,,10.607
38,131,76,83,3.21,4,4.87,4.401,,4.6355
38,131,76,83,3.23,4,5.72,5.608,,5.664
38,131,76,83,3.25,4,5.864,5.665,,5.7645
38,131,76,83,3.26,4,5.534,5.453,,5.4935
38,131,76,83,3.38,4,7.236,7.115,,7.1755
38,131,76,83,3.4,4,6.629,6.622,,6.6255
38,131,76,83,3.42,4,5.983,5.834,,5.9085
38,131,76,83,3.42,4,6.203,6.289,,6.246
38,131,76,83,3.42,4,6.672,7.319,,6.9955
38,131,76,83,3.45,4,6.395,6.495,,6.445
38,131,86,83,3.11,4,5.423,5.263,,5.343
38,131,86,83,3.28,4,6.195,6.72,,6.4575
38,131,86,83,3.35,4,6.727,6.442,,6.5845
38,131,86,83,3.4,4,7.816,7.931,,7.8735
38,131,86,83,3.4,4,7.153,7.365,,7.259
38,131,86,83,3.45,4,7.623,7.071,,7.347
38,131,86,83,3.48,4,6.625,6.719,,6.672
38,131,86,83,3.49,4,7.002,6.906,,6.954
38,131,86,83,3.58,4,,6.335,,6.335
38,131,86,83,3.63,4,8.135,7.862,,7.9985
38,131,3,855,2.96,4,10.303,9.742,,10.0225
38,131,3,855,3.11,4,11.801,12.006,,11.9035
38,131,3,855,3.19,4,12.469,12.802,,12.6355
38,131,3,855,3.26,4,13.175,13.362,,13.2685
38,131,3,855,3.26,4,11.111,11.326,,11.2185
38,131,3,855,3.27,4,12.671,13.276,,12.9735
38,131,3,855,3.3,4,12.181,12.405,,12.293
38,131,3,855,3.3,4,11.823,11.34,,11.5815
38,131,3,855,3.32,4,12.93,12.77,,12.85
38,131,3,855,3.35,4,13.774,13.961,,13.8675
38,131,76,855,3.3,4,11.281,10.764,,11.0225
38,131,76,855,3.31,4,10.255,9.973,,10.114
38,131,76,855,3.36,4,10.166,10.693,,10.4295
38,131,76,855,3.38,4,9.598,9.537,,9.5675
38,131,76,855,3.4,4,10.354,10.474,,10.414
38,131,76,855,3.4,4,10.412,10.661,,10.5365
38,131,76,855,3.42,4,10.203,9.332,,9.7675
38,131,76,855,3.42,4,10.592,10.583,,10.5875
38,131,76,855,3.47,4,9.888,9.763,,9.8255
38,131,76,855,3.5,4,NA,9.841,,9.841
38,131,86,855,3.09,4,8.448,8.657,,8.5525
38,131,86,855,3.1,4,8.478,8.638,,8.558
38,131,86,855,3.12,4,8.92,8.269,,8.5945
38,131,86,855,3.15,4,8.417,8.46,,8.4385
38,131,86,855,3.24,4,8.332,8.49,,8.411
38,131,86,855,3.29,4,8.067,8.407,,8.237
38,131,86,855,3.29,4,9.355,9.239,,9.297
38,131,86,855,3.34,4,9.452,9.223,,9.3375
38,131,86,855,3.39,4,9.924,10.008,,9.966
38,131,86,855,3.64,4,10.468,10.508,,10.488
38,131,3,911,3.07,4,9.487,9.719,,9.603
38,131,3,911,3.18,4,12.18,12.829,,12.5045
38,131,3,911,3.23,4,12.944,12.595,,12.7695
38,131,3,911,3.24,4,12.702,11.966,,12.334
38,131,3,911,3.24,4,13.319,13.157,,13.238
38,131,3,911,3.26,4,13.178,13.031,,13.1045
38,131,3,911,3.27,4,11.273,11.414,,11.3435
38,131,3,911,3.34,4,13.855,13.953,,13.904
38,131,3,911,3.35,4,12.913,12.559,,12.736
38,131,3,911,3.37,4,13.735,13.725,,13.73
38,131,76,911,3.06,4,8.397,8.103,,8.25
38,131,76,911,3.08,4,8.765,8.544,,8.6545
38,131,76,911,3.12,4,7.871,8.833,,8.352
38,131,76,911,3.18,4,8.42,8.292,,8.356
38,131,76,911,3.19,4,8.821,8.821,,8.821
38,131,76,911,3.19,4,7.206,7.27,,7.238
38,131,76,911,3.28,4,9.463,9.684,,9.5735
38,131,76,911,3.31,4,9.878,10.034,,9.956
38,131,76,911,3.37,4,9.381,9.115,,9.248
38,131,76,911,3.37,4,8.658,9.197,,8.9275
38,131,86,911,2.36,3,8.918,8.639,,8.7785
38,131,86,911,3.04,4,8.443,9.057,,8.75
38,131,86,911,3.23,4,10.57,10.192,,10.381
38,131,86,911,3.23,4,9.667,9.958,,9.8125
38,131,86,911,3.27,4,10.321,9.884,,10.1025
38,131,86,911,3.29,4,9.497,9.095,,9.296
38,131,86,911,3.31,4,10.509,10.945,,10.727
38,131,86,911,3.33,4,9.171,,,9.171
38,131,86,911,3.34,4,9.569,9.519,,9.544
38,131,86,911,3.37,4,10.095,10.321,,10.208
39,132,3,531,2.19,3,7.865,7.461,,7.663
39,132,3,531,3.08,4,9.889,9.618,,9.7535
39,132,3,531,3.1,4,11.109,10.272,,10.6905
39,132,3,531,3.11,4,10.806,10.355,,10.5805
39,132,3,531,3.15,4,11.595,10.807,,11.201
39,132,3,531,3.18,4,10.848,10.623,,10.7355
39,132,3,531,3.28,4,12.214,11.155,,11.6845
39,132,3,531,3.29,4,11.084,10.971,,11.0275
39,132,3,531,3.32,4,12.368,12.383,,12.3755
39,132,3,531,3.32,4,12.359,12.579,,12.469
39,132,76,531,3.26,4,8.671,8.694,,8.6825
39,132,76,531,3.39,4,6.068,6.59,,6.329
39,132,76,531,3.42,4,7.766,8.06,,7.913
39,132,76,531,3.43,4,6.881,6.734,,6.8075
39,132,76,531,3.46,4,8.623,8.327,,8.475
39,132,76,531,3.48,4,7.723,7.964,,7.8435
39,132,76,531,3.48,4,8.694,8.856,,8.775
39,132,76,531,3.57,4,9.876,9.626,,9.751
39,132,76,531,3.58,4,9.16,NA,,9.16
39,132,76,531,3.67,4,8.733,9.059,,8.896
39,132,86,531,3.13,4,7.327,7.339,,7.333
39,132,86,531,3.25,4,7.26,7.498,,7.379
39,132,86,531,3.38,4,7.012,6.853,,6.9325
39,132,86,531,3.39,4,7.433,7.073,,7.253
39,132,86,531,3.43,4,6.773,6.597,,6.685
39,132,86,531,3.46,4,7.436,7.468,,7.452
39,132,86,531,3.47,4,6.539,6.571,,6.555
39,132,86,531,3.49,4,7.619,8.417,,8.018
39,132,86,531,3.5,4,7.33,7.421,,7.3755
39,132,86,531,3.52,4,7.591,7.817,,7.704
39,132,3,555,2.48,4,7.353,7.38,,7.3665
39,132,3,555,2.64,4,8.764,8.416,,8.59
39,132,3,555,2.66,4,8.521,8.529,,8.525
39,132,3,555,2.7,4,10.315,9.787,,10.051
39,132,3,555,2.76,4,9.476,9.796,,9.636
39,132,3,555,2.78,4,10.431,10.184,,10.3075
39,132,3,555,2.79,4,10.935,10.711,,10.823
39,132,3,555,2.8,4,11.965,12.237,,12.101
39,132,3,555,2.82,4,11.281,10.803,,11.042
39,132,3,555,2.87,4,11.837,11.263,,11.55
39,132,76,555,2.83,4,8.818,8.299,,8.5585
39,132,76,555,2.89,4,8.166,8.993,,8.5795
39,132,76,555,2.91,4,7.599,6.945,,7.272
39,132,76,555,2.97,4,9.264,9.396,,9.33
39,132,76,555,3,4,9.99,10.05,,10.02
39,132,76,555,3.1,4,10.865,10.653,,10.759
39,132,76,555,3.13,4,9.658,10.158,,9.908
39,132,76,555,3.17,4,10.281,10.37,,10.3255
39,132,76,555,3.19,4,12.009,11.99,,11.9995
39,132,76,555,3.27,4,10.528,10.637,,10.5825
39,132,86,555,2.9,4,9.029,8.855,,8.942
39,132,86,555,3.03,4,8.865,8.461,,8.663
39,132,86,555,3.11,4,8.86,8.262,,8.561
39,132,86,555,3.13,4,9.449,9.466,,9.4575
39,132,86,555,3.19,4,9.611,9.95,,9.7805
39,132,86,555,3.2,4,10.65,10.56,,10.605
39,132,86,555,3.23,4,9.133,9.242,,9.1875
39,132,86,555,3.27,4,10.849,10.556,,10.7025
39,132,86,555,3.32,4,11.316,10.42,,10.868
39,132,86,555,3.38,4,11.243,11.143,,11.193
40,133,3,93,3.38,4,11.858,,,11.858
40,133,3,93,3.36,4,11.447,12.541,,11.994
40,133,3,93,3.3,4,13.21,12.557,,12.8835
40,133,3,93,3.69,4,13.452,14.718,,14.085
40,133,3,93,3.71,4,14.952,14.58,,14.766
40,133,3,93,3.5,4,10.957,10.995,,10.976
40,133,3,93,3.18,4,12.057,12.51,,12.2835
40,133,3,93,3.62,4,,12.633,,12.633
40,133,3,93,3.41,4,11.313,11.775,,11.544
40,133,3,93,3.27,4,12.731,11.784,,12.2575
40,133,3,93,3.39,4,13.094,12.521,,12.8075
40,133,76,93,3.31,4,8.703,8.374,,8.5385
40,133,76,93,3.39,4,7.698,7.971,,7.8345
40,133,76,93,3.41,4,7.204,8.048,,7.626
40,133,76,93,3.25,4,7.931,7.576,,7.7535
40,133,76,93,3.39,4,7.141,6.555,,6.848
40,133,76,93,3.45,4,8.668,7.413,,8.0405
40,133,76,93,3.61,4,7.854,5.947,,6.9005
40,133,76,93,3.37,4,7.358,8.233,,7.7955
40,133,76,93,3.31,4,7.186,5.666,,6.426
40,133,76,93,3.46,4,7.158,6.634,,6.896
40,133,76,93,3.45,4,7.063,7.919,,7.491
40,133,86,93,3.29,4,6.811,6.506,,6.6585
40,133,86,93,3.47,4,6.873,7.069,,6.971
40,133,86,93,3.57,4,7.975,6.816,,7.3955
40,133,86,93,3.38,4,6.509,6.836,,6.6725
40,133,86,93,3.51,4,6.603,6.222,,6.4125
40,133,86,93,3.29,4,6.664,5.87,,6.267
40,133,86,93,3.37,4,6.538,7.219,,6.8785
40,133,86,93,3.31,4,7.234,6.762,,6.998
40,133,86,93,3.39,4,6.275,6.436,,6.3555
40,133,86,93,3.37,4,7.22,6.789,,7.0045
40,133,86,93,3.28,4,6.205,6.414,,6.3095
40,133,3,100,3.61,4,13.496,13.11,,13.303
40,133,3,100,3.54,4,12.261,11.915,,12.088
40,133,3,100,3.41,4,11.163,11.174,,11.1685
40,133,3,100,3.39,4,12.736,13.123,,12.9295
40,133,3,100,3.46,4,12.629,14.116,,13.3725
40,133,3,100,3.39,4,13.484,13.679,,13.5815
40,133,3,100,3.47,4,13.94,14.194,,14.067
40,133,3,100,3.41,4,11.502,11.292,,11.397
40,133,3,100,3.44,4,9.905,9.746,,9.8255
40,133,3,100,3.63,4,13.489,13.81,,13.6495
40,133,3,100,3.4,4,12.058,,,12.058
40,133,76,100,3.38,4,7.675,9.058,,8.3665
40,133,76,100,3.41,4,6.555,6.703,,6.629
40,133,76,100,3.45,4,9.058,9.466,,9.262
40,133,76,100,3.36,4,8.834,7.695,,8.2645
40,133,76,100,3.47,4,8.481,7.373,,7.927
40,133,76,100,3.37,4,6.766,8.086,,7.426
40,133,76,100,3.42,4,7.844,8.049,,7.9465
40,133,76,100,3.48,4,7.643,5.725,,6.684
40,133,76,100,3.41,4,5.825,7.124,,6.4745
40,133,76,100,3.45,4,9.853,7.942,,8.8975
40,133,76,100,3.49,4,8.299,7.165,,7.732
40,133,86,100,3.29,4,8.589,8.706,,8.6475
40,133,86,100,3.35,4,9.246,8.434,,8.84
40,133,86,100,3.45,4,9.152,9.842,,9.497
40,133,86,100,3.42,4,7.382,7.079,,7.2305
40,133,86,100,3.4,4,8.333,8.209,,8.271
40,133,86,100,3.41,4,8.199,8.217,,8.208
40,133,86,100,3.49,4,7.952,7.639,,7.7955
40,133,86,100,3.38,4,8.793,8.05,,8.4215
40,133,86,100,3.41,4,8.782,9.131,,8.9565
40,133,86,100,3.39,4,8.861,8.734,,8.7975
40,133,86,100,3.42,4,7.542,7.33,,7.436
40,133,3,528,3.53,4,22.382,21.6,,21.991
40,133,3,528,3.49,4,18.486,19.605,,19.0455
40,133,3,528,3.45,4,17.425,17.125,,17.275
40,133,3,528,3.38,4,16.857,16.646,,16.7515
40,133,3,528,3.41,4,17.183,17.046,,17.1145
40,133,3,528,3.45,4,18.643,19.178,,18.9105
40,133,3,528,3.4,4,17.329,19.324,,18.3265
40,133,3,528,3.42,4,18.521,18.92,,18.7205
40,133,3,528,3.35,4,19.23,18.336,,18.783
40,133,3,528,3.39,4,19.814,19.091,,19.4525
40,133,3,528,3.41,4,20.486,18.731,,19.6085
40,133,76,528,3.45,4,15.828,17.139,,16.4835
40,133,76,528,3.51,4,16.679,16.452,,16.5655
40,133,76,528,3.39,4,16.597,17.795,,17.196
40,133,76,528,3.25,4,14.916,15.409,,15.1625
40,133,76,528,3.42,4,14.51,15.811,,15.1605
40,133,76,528,3.37,4,15.509,16.971,,16.24
40,133,76,528,3.39,4,15.175,16.461,,15.818
40,133,76,528,3.44,4,15.405,16.095,,15.75
40,133,76,528,3.32,4,15.888,17.113,,16.5005
40,133,76,528,3.45,4,15.888,16.264,,16.076
40,133,76,528,3.21,4,16.429,15.147,,15.788
40,133,86,528,3.35,4,16.366,17.156,,16.761
40,133,86,528,3.34,4,18.995,17.616,,18.3055
40,133,86,528,3.33,4,17.511,16.847,,17.179
40,133,86,528,3.5,4,17.072,16.849,,16.9605
40,133,86,528,3.44,4,18.637,17.73,,18.1835
40,133,86,528,3.39,4,17.519,17.141,,17.33
40,133,86,528,3.56,4,18.307,18.62,,18.4635
40,133,86,528,3.44,4,16.152,16.666,,16.409
40,133,86,528,3.39,4,16.472,17.269,,16.8705
40,133,86,528,3.41,4,16.956,15.708,,16.332
40,133,86,528,3.47,4,18.034,17.309,,17.6715
41,1,76,208,3.26,4,14.992,14.376,,14.684
41,1,76,208,3.48,4,16.124,15.326,,15.725
41,1,86,208,2.51,3,13.934,14.197,,14.0655
41,1,86,208,2.86,3,12.857,10.996,,11.9265
41,1,76,301,3.4,4,13.654,12.294,,12.974
41,1,76,301,3.52,4,13.571,11.291,,12.431
41,1,76,303,3.02,4,8.458,7.487,,7.9725
41,1,76,303,3.39,4,11.029,10.24,,10.6345
41,1,86,303,3.56,4,11.887,11.111,,11.499
41,1,86,304,3.23,4,7.896,8.005,,7.9505
41,1,76,307,3.58,4,11.647,10.803,,11.225
41,1,86,307,3.61,4,12.847,12.504,,12.6755
41,1,76,313,3.22,4,11.13,11.294,,11.212
41,1,86,313,2.49,3,10.018,9.358,,9.688
41,1,86,313,3.27,4,9.397,10.554,,9.9755
41,1,76,315,2.72,4,7.925,8.132,,8.0285
41,1,86,315,3.34,4,9.765,9.496,,9.6305
41,1,86,315,3.59,4,8.807,10.005,,9.406
41,1,76,335,3.22,4,13.933,13.177,,13.555
41,1,76,335,3.29,4,15.417,14.348,,14.8825
41,1,86,335,2.31,3,12.731,14.845,,13.788
41,1,86,335,3.29,4,11.785,11.746,,11.7655
41,1,86,335,3.31,4,17.239,12.957,,15.098
41,1,76,357,3.47,4,8.643,8.494,,8.5685
41,1,76,357,3.64,4,9.442,7.567,,8.5045
41,1,86,357,3.48,4,6.952,7.352,,7.152
41,1,86,357,3.51,4,6.994,7.117,,7.0555
41,1,76,358,3.6,4,11.119,10.235,,10.677
41,1,86,358,2.55,3,7.366,8.124,,7.745
41,1,86,358,3.37,4,8.018,7.963,,7.9905
41,1,76,360,3.35,4,13.812,14.314,,14.063
41,1,76,360,3.53,4,19.878,14.099,,16.9885
41,1,86,360,3.53,4,12.087,12.1,,12.0935
41,1,76,362,3.45,4,13.253,13.827,,13.54
41,1,76,362,3.68,4,13.957,13.154,,13.5555
41,1,86,362,3.73,4,11.471,10.832,,11.1515
41,1,76,365,3.34,4,11.47,NA,,11.47
41,1,86,365,2.68,3,11.894,10.98,,11.437
41,1,86,365,3.5,4,12.774,11.835,,12.3045
41,1,86,365,3.65,4,15.339,12.905,,14.122
41,1,86,365,3.66,4,13.435,12.033,,12.734
41,1,76,375,3.26,4,9.132,8.631,,8.8815
41,1,76,375,3.32,4,8.211,7.785,,7.998
41,1,86,375,4.06,4,8.545,8.584,,8.5645
41,1,76,379,3.31,4,9.444,9.538,,9.491
41,1,86,379,2.88,4,7.251,12.041,,9.646
41,1,86,379,3.12,4,8.823,8.174,,8.4985
41,1,86,379,3.14,4,8.193,7.367,,7.78
41,1,86,379,3.34,4,9.647,9.038,,9.3425
41,1,3,517,3.51,4,15.832,14.432,,15.132
41,1,3,639,3.54,4,16.313,16.31,,16.3115
41,1,3,705,2.49,3,17.404,15.31,,16.357
41,1,3,707,3.27,4,16.38,15.384,,15.882
41,1,76,712,3.22,4,14.12,13.833,,13.9765
41,1,76,712,3.32,4,15.587,15.268,,15.4275
41,1,76,712,3.47,4,14.63,15.472,,15.051
41,1,86,712,3.32,4,12.437,10.619,,11.528
41,1,3,714,3.22,4,12.847,12.984,,12.9155
41,1,3,714,3.38,4,14.697,14.27,,14.4835
41,1,76,714,3.47,4,12.381,11.01,,11.6955
41,1,86,714,3.47,4,14.403,14.305,,14.354
41,1,76,732,3.15,4,9.542,10.449,,9.9955
41,1,76,732,3.19,4,NA,9.082,,9.082
41,1,3,765,3.34,4,15.488,15.918,,15.703
41,1,86,765,3.37,4,10.602,10.285,,10.4435
41,1,76,774,3.21,4,10.145,9.029,,9.587
41,1,76,774,4.15,4,12.687,12.41,,12.5485
41,1,86,774,3.54,4,7.202,5.964,,6.583
41,1,76,799,3.37,4,16.722,16.384,,16.553
41,1,76,820,3.17,4,9.919,10.3,,10.1095
41,1,86,820,3.38,4,5.902,5.516,,5.709
41,1,86,820,3.48,4,7.799,7.503,,7.651
41,1,3,852,3.33,4,15.76,13.883,,14.8215
41,1,76,852,2.29,4,10.565,10.332,,10.4485
41,1,76,852,3.43,4,10.755,10.176,,10.4655
41,1,86,852,3.19,4,12.869,12.384,,12.6265
42,2,3,208,2.49,3,19.781,18.138,,18.9595
42,2,3,208,2.56,3,15.195,16.136,,15.6655
42,2,76,208,3.28,4,15.574,14.987,,15.2805
42,2,76,208,3.32,4,14.992,15.115,,15.0535
42,2,76,208,3.38,4,16.383,16.801,,16.592
42,2,86,208,2.61,3,14.214,14.744,,14.479
42,2,86,208,2.7,3,12.746,12.385,,12.5655
42,2,86,208,3.64,4,13.901,12.943,,13.422
42,2,3,301,2.4,3,16.147,15.568,,15.8575
42,2,76,301,3.61,4,12.493,14.289,,13.391
42,2,76,301,3.62,4,14.838,15.235,,15.0365
42,2,76,301,3.76,4,19.806,19.823,,19.8145
42,2,76,301,3.78,4,22.674,22.501,,22.5875
42,2,86,301,2.65,3,13.901,13.379,,13.64
42,2,86,301,3.49,4,15.655,14.439,,15.047
42,2,86,301,3.52,4,14.134,12.699,,13.4165
42,2,3,303,2.68,3,16.08,15.696,,15.888
42,2,76,303,3.14,4,9.523,10.006,,9.7645
42,2,76,303,3.15,4,10.23,10.925,,10.5775
42,2,76,303,3.43,4,10.56,9.869,,10.2145
42,2,86,303,3.41,4,11.835,11.829,,11.832
42,2,86,303,3.42,4,14.471,13.435,,13.953
42,2,86,303,3.44,4,11.424,10.651,,11.0375
42,2,86,303,3.55,4,10.881,11.274,,11.0775
42,2,86,303,3.63,4,12.398,11.365,,11.8815
42,2,3,304,2.51,3,11.75,9.992,,10.871
42,2,3,304,2.56,3,11.574,11.465,,11.5195
42,2,76,304,2.81,4,7.017,7.39,,7.2035
42,2,76,304,2.9,4,6.672,7.245,,6.9585
42,2,76,304,3.15,4,7.832,8.399,,8.1155
42,2,76,304,3.2,4,12.157,13.008,,12.5825
42,2,76,304,3.23,4,7.991,9.173,,8.582
42,2,86,304,3.57,4,9.96,10.802,,10.381
42,2,86,304,3.58,4,8.85,7.943,,8.3965
42,2,86,304,3.62,4,8.745,8.345,,8.545
42,2,86,304,3.63,4,8.36,8.381,,8.3705
42,2,3,307,3.65,4,15.15,14.224,,14.687
42,2,3,307,3.86,4,13.093,13.445,,13.269
42,2,76,307,3.48,4,11.215,11.09,,11.1525
42,2,76,307,3.6,4,10.869,10.59,,10.7295
42,2,76,307,3.61,4,9.82,10.684,,10.252
42,2,76,307,3.63,4,13.192,11.934,,12.563
42,2,76,307,3.63,4,12.612,12.282,,12.447
42,2,86,307,2.66,3,12.158,12.397,,12.2775
42,2,86,307,3.45,4,11.074,11.874,,11.474
42,2,86,307,3.81,4,12.565,11.692,,12.1285
42,2,76,313,3.48,4,8.402,8.39,,8.396
42,2,86,313,2.43,3,8.959,8.566,,8.7625
42,2,86,313,2.46,3,9.483,9.687,,9.585
42,2,86,313,3.23,4,10.616,10.076,,10.346
42,2,86,313,3.35,4,11.629,10.848,,11.2385
42,2,3,315,2.5,3,12.709,11.208,,11.9585
42,2,3,315,2.55,3,13.064,13.574,,13.319
42,2,76,315,3.49,4,13.157,12.377,,12.767
42,2,76,315,3.5,4,11.227,10.495,,10.861
42,2,76,315,3.62,4,13.776,12.958,,13.367
42,2,86,315,2.75,3,9.571,9.696,,9.6335
42,2,86,315,3.38,4,9.634,8.675,,9.1545
42,2,86,315,3.46,4,8.789,8.809,,8.799
42,2,86,315,3.56,4,10.144,9.871,,10.0075
42,2,86,315,3.64,4,9.9,9.581,,9.7405
42,2,3,335,3.25,4,15.515,14.469,,14.992
42,2,3,335,3.26,4,14.144,14.181,,14.1625
42,2,76,335,2.5,3,13.752,13.591,,13.6715
42,2,76,335,3.26,4,13.641,14.221,,13.931
42,2,76,335,3.26,4,13.735,13.699,,13.717
42,2,76,335,3.37,4,14.149,13.009,,13.579
42,2,86,335,3.21,4,11.288,10.491,,10.8895
42,2,86,335,3.42,4,12.565,11.659,,12.112
42,2,86,335,3.48,4,11.635,11.461,,11.548
42,2,76,357,3.51,4,8.3,7.721,,8.0105
42,2,76,357,3.53,4,9.048,8.03,,8.539
42,2,76,357,3.74,4,8.216,5.559,,6.8875
42,2,86,357,3.26,4,5.232,4.687,,4.9595
42,2,86,357,3.34,4,6.454,6.478,,6.466
42,2,86,357,3.38,4,7.333,7.188,,7.2605
42,2,86,357,3.39,4,6.718,6.859,,6.7885
42,2,86,357,3.41,4,6.328,6.308,,6.318
42,2,76,358,3.3,4,9.584,8.657,,9.1205
42,2,76,358,3.41,4,10.415,9.917,,10.166
42,2,76,358,3.61,4,8.913,8.466,,8.6895
42,2,86,358,2.52,3,9.552,9.098,,9.325
42,2,86,358,2.59,3,8.148,6.325,,7.2365
42,2,86,358,2.68,3,8.537,7.874,,8.2055
42,2,86,358,3.25,4,8.239,8.333,,8.286
42,2,86,358,3.35,4,7.506,7.04,,7.273
42,2,86,358,3.44,4,8.589,6.95,,7.7695
42,2,86,358,3.48,4,7.923,8.751,,8.337
43,3,76,313,3.26,4,11.29,10.946,,11.118
43,3,76,313,3.27,4,9.444,9.065,,9.2545
43,3,76,313,3.34,4,7.328,8.18,,7.754
43,3,76,313,3.46,4,11.497,10.502,,10.9995
43,3,86,313,2.38,3,10.054,9.679,,9.8665
43,3,76,315,3.61,4,14.151,12.443,,13.297
43,3,86,315,3.52,4,10.707,11.389,,11.048
43,3,86,315,3.55,4,9.935,9.859,,9.897
43,3,86,315,3.65,4,10.729,9.129,,9.929
43,3,76,335,2.4,4,10.761,9.932,,10.3465
43,3,76,335,3.24,4,13.152,13.734,,13.443
43,3,76,335,3.54,4,13.731,13.341,,13.536
43,3,86,335,3.28,4,11.849,11.834,,11.8415
43,3,76,357,3.7,4,7.778,7.093,,7.4355
43,3,86,357,3.54,4,8.073,7.263,,7.668
43,3,86,357,3.59,4,7.635,7.878,,7.7565
43,3,76,358,3.2,4,9.605,8.87,,9.2375
43,3,76,358,3.41,4,10.931,9.86,,10.3955
43,3,76,358,3.51,4,11.313,10.965,,11.139
43,3,3,360,3.46,4,18.189,17.172,,17.6805
43,3,3,360,3.56,4,19.183,17.143,,18.163
43,3,3,360,3.58,4,15.489,18.062,,16.7755
43,3,3,362,2.67,3,14.888,13.696,,14.292
43,3,3,362,3.34,4,14.282,14.325,,14.3035
43,3,3,362,3.39,4,15.711,15.493,,15.602
43,3,3,362,3.49,4,17.342,15.659,,16.5005
43,3,3,362,3.52,4,14.181,12.789,,13.485
43,3,3,362,3.55,4,15.676,15.617,,15.6465
43,3,3,365,3.46,4,15.284,14.497,,14.8905
43,3,3,365,3.5,4,15.545,15.01,,15.2775
43,3,3,365,3.53,4,15.564,15.404,,15.484
43,3,3,365,3.56,4,15.591,13.908,,14.7495
43,3,3,365,3.61,4,16.765,14.915,,15.84
43,3,3,375,3.43,4,11.891,11.278,,11.5845
43,3,3,375,3.6,4,10.691,9.819,,10.255
